state_fips,county_fips,total_emp,manufacturing_emp,prop_manuf_loss,prop_total_loss
28,157,1582,1,0,0
28,159,4891,1597,0.050093926111458985,0.01635657329789409
28,161,2169,1,0,0
28,163,3768,1,0,0
29,001,8302,888,0.013513513513513514,0.001445434834979523
29,003,1806,1,0,0
29,005,1241,1,0,0
29,007,6934,1,0,0
29,009,14082,5124,0.03083528493364559,0.01121999715949439
29,011,2783,575,0.20869565217391303,0.04311893639956881
29,013,2799,1,0,0
29,015,2359,1,0,0
29,017,1352,1,0,0
29,019,64724,4156,0.055582290664100094,0.003569000679809653
29,021,44384,11159,0.01290438211309257,0.0032444124008651765
29,023,14641,3750,0.31653333333333333,0.08107369715183389
29,025,854,1,0,0
29,027,11404,1486,0.014804845222072678,0.001929147667485093
29,029,12640,764,0.4581151832460733,0.027689873417721517
29,031,38042,3935,0.025412960609911054,0.002628673571315914
29,033,1689,1,0,0
29,035,952,1,0,0
29,037,17583,1790,0.02905027932960894,0.0029574020360575554
29,039,2236,1,0,0
29,041,1328,1,0,0
29,043,12670,1271,0.05979543666404406,0.005998421468034728
29,045,1036,1,0,0
29,047,85807,10672,0.019958770614692655,0.002482314962648735
29,049,2925,1,0,0
29,051,33274,2179,0.22716842588343278,0.014876480134639658
29,053,4489,648,0.35030864197530864,0.050568055246157276
29,055,5118,1,0,0
29,057,1254,1,0,0
29,059,2513,1,0,0
29,061,957,1,0,0
29,063,1933,1,0,0
29,065,3529,1,0,0
29,067,2167,1,0,0
29,069,7962,315,0.3904761904761905,0.01544837980406933
29,071,31991,7795,0.06901860166773573,0.016817229845894156
29,073,4250,1119,0.03753351206434316,0.00988235294117647
29,075,1972,185,0.04864864864864865,0.004563894523326572
29,077,142628,12891,0.1359087735629509,0.012283703059707772
29,079,2586,1,0,0
29,081,2079,1,0,0
29,083,6761,1,0,0
29,085,631,1,0,0
29,087,868,1,0,0
29,089,1741,1,0,0
29,091,12481,2570,0.29377431906614787,0.060491947760596104
29,095,334290,31360,0.03632015306122449,0.0034072212749409196
29,097,53169,9561,0.020186172994456648,0.0036299347364065525
29,099,40732,4734,0.07308829742289819,0.00849454973976235
29,101,9477,1328,0.15512048192771086,0.021736836551651366
29,103,673,1,0,0
29,105,12107,5194,0.026954177897574125,0.011563558272074007
29,107,6376,1,0,0
29,109,7496,1543,0.0064808813998703824,0.0013340448239060833
29,111,1996,1,0,0
29,113,8173,1,0,0
29,115,3470,1,0,0
29,117,4838,479,0.3173277661795407,0.03141794129805705
29,119,5092,1,0,0
29,121,3118,1,0,0
29,123,2858,1,0,0
29,125,1057,1,0,0
29,127,10628,1527,0.10609037328094302,0.015242754986827249
29,129,412,1,0,0
29,133,2596,191,0.6596858638743456,0.0485362095531587
29,135,2727,1,0,0
29,137,1702,570,0.45087719298245615,0.1509988249118684
29,139,2085,1,0,0
29,141,2818,1,0,0
29,143,5678,1750,0.5405714285714286,0.16660796054948926
29,145,19669,3028,0.14927344782034346,0.022980324368295287
29,147,7529,2588,0.12596599690880989,0.04329924292734759
29,149,1575,1,0,0
29,151,2934,1,0,0
29,153,908,1,0,0
29,155,4671,1,0,0
29,157,8887,3750,0.08693333333333333,0.036682795093957464
29,159,17284,1,0,0
29,161,13099,1,0,0
29,163,4207,750,0.124,0.02210601378654623
29,165,39973,3750,0.0018666666666666666,1.7511820478823207e-4
29,169,8253,1,0,0
29,171,625,1,0,0
29,173,3495,1,0,0
29,175,8209,904,0.36283185840707965,0.039956145693750764
29,177,2996,1,0,0
29,181,2294,1,0,0
29,183,115826,10285,0.04880894506562956,0.004334087337903407
29,185,1449,1,0,0
29,186,5528,1,0,0
29,187,17171,1,0,0
29,189,563427,40454,0.05725021011519257,0.004110559131883989
29,195,7133,1,0,0
29,197,361,1,0,0
29,199,771,1,0,0
29,201,13408,1,0,0
29,203,1032,421,0.0665083135391924,0.027131782945736434
29,205,1231,1,0,0
29,207,8089,2447,0.27012668573763793,0.08171591049573494
29,209,4981,1,0,0
29,211,2142,1,0,0
29,213,22932,1,0,0
29,215,4518,857,0.11901983663943991,0.02257636122177955
29,217,5649,1083,0.13573407202216067,0.026022304832713755
29,219,5858,1,0,0
29,221,3145,1,0,0
29,223,1888,1,0,0
29,225,5061,1,0,0
29,227,184,1,0,0
29,229,3440,1,0,0
29,510,238347,18426,0.055085205687615324,0.004258497065203254
30,003,2148,1,0,0
30,005,1059,1,0,0
30,007,899,1,0,0
30,009,2244,1,0,0
30,011,175,1,0,0
30,013,29975,1,0,0
30,015,765,1,0,0
30,017,4260,1,0,0
30,019,375,1,0,0
30,021,2865,1,0,0
30,023,2748,1,0,0
30,025,860,1,0,0
30,027,3325,1,0,0
30,029,32182,2456,0.1270358306188925,0.009694860481014232
30,031,37703,1,0,0
30,033,172,1,0,0
30,035,2013,1,0,0
30,037,60,1,0,0
30,039,474,1,0,0
30,041,5311,1,0,0
30,043,1675,175,0.017142857142857144,0.001791044776119403
30,045,179,1,0,0
30,047,5380,375,0.07733333333333334,0.005390334572490706
30,049,23930,681,0.004405286343612335,1.2536564981195154e-4
30,051,326,1,0,0
30,053,3972,239,0.05439330543933055,0.003272910372608258
30,055,337,1,0,0
30,057,1423,1,0,0
30,059,269,1,0,0
30,061,781,1,0,0
30,063,47442,1767,0.045274476513865305,0.0016862695501875975
30,065,694,1,0,0
30,069,60,1,0,0
30,071,924,1,0,0
30,073,1319,1,0,0
30,075,278,1,0,0
30,077,976,1,0,0
30,079,168,1,0,0
30,081,8655,1,0,0
30,083,4275,1,0,0
30,085,1678,1,0,0
30,087,2597,1,0,0
30,089,2111,1,0,0
30,091,972,1,0,0
30,093,13046,750,0.736,0.04231181971485513
30,095,2298,1,0,0
30,097,915,1,0,0
30,099,1114,1,0,0
30,101,1584,1,0,0
30,103,78,1,0,0
30,105,2108,55,0.5454545454545454,0.014231499051233396
30,107,342,1,0,0
30,109,203,1,0,0
31,001,14205,1,0,0
31,003,1383,1,0,0
31,005,60,1,0,0
31,007,60,1,0,0
31,009,10,1,0,0
31,011,1452,1,0,0
31,013,3072,1,0,0
31,015,400,1,0,0
31,017,906,1,0,0
31,019,21201,1,0,0
31,021,1174,1,0,0
31,023,1997,1,0,0
31,025,3314,1,0,0
31,027,1853,1,0,0
31,029,1054,1,0,0
31,031,1661,1,0,0
31,033,4085,375,0.37333333333333335,0.03427172582619339
31,035,1174,1,0,0
31,037,3468,1,0,0
31,039,2672,1,0,0
31,041,2639,1,0,0
31,043,10103,1,0,0
31,045,2187,1,0,0
31,047,9607,3750,0.17066666666666666,0.06661809097533049
31,049,390,1,0,0
31,051,938,1,0,0
31,055,307059,22686,0.05756854447676982,0.004253254260581842
31,057,374,1,0,0
31,059,1637,1,0,0
31,061,458,1,0,0
31,063,449,1,0,0
31,065,1348,1,0,0
31,067,7840,1832,0.1064410480349345,0.024872448979591837
31,069,392,1,0,0
31,071,600,1,0,0
31,073,249,1,0,0
31,075,60,1,0,0
31,077,378,1,0,0
31,079,29887,7266,0.01211120286264795,0.002944423997055576
31,081,2749,1,0,0
31,083,632,1,0,0
31,085,60,1,0,0
31,087,443,1,0,0
31,089,3430,1,0,0
31,091,104,1,0,0
31,093,906,1,0,0
31,095,2551,1,0,0
31,099,1978,1,0,0
31,101,2530,1,0,0
31,103,50,1,0,0
31,105,990,1,0,0
31,107,1505,1,0,0
31,109,127177,11687,0.06468725934799349,0.005944471091470942
31,111,11477,1,0,0
31,113,60,1,0,0
31,115,28,1,0,0
31,117,10,1,0,0
31,119,18015,1,0,0
31,121,1646,1,0,0
31,123,862,1,0,0
31,125,494,1,0,0
31,127,1727,1,0,0
31,129,1138,1,0,0
31,131,5197,1,0,0
31,133,523,1,0,0
31,135,798,1,0,0
31,139,1377,1,0,0
31,141,15068,5348,0.09218399401645475,0.032718343509423944
31,143,841,1,0,0
31,145,3907,1,0,0
31,147,1818,212,0.1650943396226415,0.019251925192519254
31,149,375,1,0,0
31,151,6183,2782,0.1186196980589504,0.053372149442018436
31,153,39910,1,0,0
31,155,3515,1,0,0
31,157,13268,1,0,0
31,159,5246,1,0,0
31,161,1109,1,0,0
31,163,531,1,0,0
31,165,50,1,0,0
31,167,1750,1,0,0
31,169,1709,1,0,0
31,171,179,1,0,0
31,173,1324,1,0,0
31,175,1336,1,0,0
31,179,2835,1,0,0
31,181,632,1,0,0
31,183,104,1,0,0
31,185,5888,1,0,0
32,001,5577,1,0,0
32,003,762726,20784,2.886836027713626e-4,7.866520873813139e-6
32,005,15961,1753,0.0764403879064461,0.008395463943361945
32,007,18869,1,0,0
32,009,175,60,0.4166666666666667,0.14285714285714285
32,011,1264,1,0,0
32,013,6021,1,0,0
32,015,1337,1,0,0
32,017,591,1,0,0
32,019,9309,1,0,0
32,021,750,1,0,0
32,023,7122,1,0,0
32,027,1071,1,0,0
32,029,352,1,0,0
32,031,173120,13719,0.00357168889860777,2.830406654343808e-4
32,033,2467,1,0,0
32,510,22258,3101,0.00709448564979039,9.884086620540928e-4
33,001,21721,2680,0.019402985074626865,0.0023939965931586943
33,003,17471,1,0,0
33,005,29405,5176,0.028979907264296754,0.005101173269852066
33,007,9784,815,0.49938650306748467,0.04159852820932134
33,009,55230,5536,0.03811416184971098,0.0038203874705775845
33,011,177056,27815,0.05119539816645695,0.008042653171877825
33,013,59765,5898,0.007121057985757884,7.027524470844139e-4
33,015,126519,14548,0.00955457794885895,0.0010986492147424497
33,017,36649,5064,0.022511848341232227,0.003110589647739365
33,019,10667,2895,0.012089810017271158,0.0032811474641417458
34,003,421205,35259,0.01545704642786239,0.001293906767488515
34,005,180644,17946,0.020951744121252648,0.002081441952126835
34,007,173417,13771,0.0399390022511074,0.0031715460421988615
34,009,24315,1,0,0
34,011,46428,8259,0.03765589054364935,0.00669854398207978
34,013,296105,19967,0.05108428907697701,0.0034447239999324565
34,015,86094,8937,0.1274476893812241,0.01322972564870955
34,017,208770,8464,0.036389413988657845,0.001475307754945634
34,019,45355,3582,0.07146845337800112,0.005644361150920516
34,021,177461,7195,0.05198054204308548,0.0021075053110260846
34,023,369072,30154,0.04486966903230086,0.0036659513590844065
34,025,220430,8792,1.1373976342129209e-4,4.536587578823209e-6
34,027,284054,16724,0.1445228414254963,0.008508945482197047
34,029,123065,1,0,0
34,031,146599,20160,0.03115079365079365,0.004283794568857905
34,033,17576,3075,0.1534959349593496,0.026854802002730997
34,035,189390,11537,0.031637340729825776,0.0019272400865938011
34,037,31479,1994,0.06469408224674023,0.004097970075288287
34,039,208348,25271,0.016026275177080447,0.0019438631520340968
34,041,29691,4038,0.09757305596830114,0.013270014482503116
35,001,251058,14257,0.10612330784877604,0.006026495869480359
35,003,292,1,0,0
35,005,17113,1,0,0
35,006,5842,175,0.05714285714285714,0.0017117425539198905
35,007,3788,1,0,0
35,011,352,1,0,0
35,013,50549,2203,0.04357694053563323,0.0018991473619656175
35,017,7324,175,0.5314285714285715,0.01269797924631349
35,019,1005,1,0,0
35,021,60,1,0,0
35,023,864,1,0,0
35,025,20773,750,0.028,0.0010109276464641602
35,027,5220,1,0,0
35,028,17500,1,0,0
35,029,4284,1,0,0
35,031,16457,1,0,0
35,033,388,1,0,0
35,035,12617,198,0.31313131313131315,0.004914004914004914
35,037,2081,1,0,0
35,039,6981,1,0,0
35,041,4034,1,0,0
35,043,24511,2475,0.5709090909090909,0.05764758679776427
35,045,40754,1,0,0
35,047,5668,1,0,0
35,049,45986,764,0.08900523560209424,0.0014787109120167007
35,051,2526,1,0,0
35,053,2987,1,0,0
35,057,1876,1,0,0
35,059,1049,1,0,0
35,061,11114,1,0,0
36,001,168693,7349,0.020274867328888283,8.832613090051158e-4
36,003,13204,3187,0.04518355820520866,0.01090578612541654
36,007,74702,9816,0.05867970660146699,0.007710636930738133
36,009,23922,4167,0.19222462203023757,0.03348382242287434
36,011,18002,3083,0.2542977619202076,0.04355071658704588
36,013,43560,10136,0.1919889502762431,0.04467401285583104
36,015,32016,5986,0.10123621784163048,0.018928035982008994
36,017,11316,2519,0.06867804684398571,0.01528808766348533
36,019,25590,3497,0.5559050614812696,0.07596717467760844
36,021,14811,1496,0.0106951871657754,0.0010802781716291944
36,023,14271,2668,0.1896551724137931,0.035456520215822296
36,025,12390,4741,0.1301413203965408,0.04979822437449556
36,027,94659,12969,0.02004780630734829,0.0027467013173602087
36,029,400380,44328,0.08044576791192926,0.008906538788151256
36,031,9766,1,0,0
36,033,10635,1,0,0
36,035,14113,1961,0.05660377358490566,0.007865088925104513
36,037,15765,2786,0.024766690595836326,0.004376784015223597
36,039,11541,944,0.361228813559322,0.029546833030066718
36,041,826,1,0,0
36,043,12100,2835,0.008818342151675485,0.002066115702479339
36,045,29392,2451,0.02284781721746226,0.001905280348394121
36,047,484947,21878,0.018968827132279,8.557636195295568e-4
36,049,4590,1299,0.12086220169361046,0.03420479302832244
36,051,12684,1,0,0
36,053,17519,1,0,0
36,055,336930,41425,0.05699456849728425,0.007007390259104265
36,057,15256,3232,0.059096534653465344,0.012519664394336655
36,059,512737,19203,0.012289746393792636,4.6027495577654823e-4
36,061,1996595,22802,0.03683887378300149,4.2071626944873645e-4
36,063,57730,8737,0.10049215978024494,0.015208730296206478
36,065,89433,10690,0.1275023386342376,0.01524045933827558
36,067,212993,21495,0.19371946964410328,0.019549938260881812
36,069,42307,6629,0.008447729672650475,0.0013236580234949299
36,071,100407,6802,0.012937371361364304,8.764329180236438e-4
36,073,7997,1,0,0
36,075,23616,3018,0.09575878064943671,0.012237466124661247
36,077,17962,860,0.047674418604651166,0.002282596592807037
36,079,21142,1643,0.12294583079732198,0.009554441396272822
36,081,485341,24312,0.0025090490292859493,1.2568482778087982e-4
36,083,41085,2536,0.025236593059936908,0.001557746136059389
36,085,91660,1,0,0
36,087,99816,9828,0.5428367928367929,0.053448344954716676
36,089,27527,2871,0.3810518982932776,0.03974279798016493
36,091,61563,4646,0.03142488161859664,0.002371554342705846
36,093,50635,4152,0.07827552986512525,0.006418485237483954
36,095,5711,1,0,0
36,097,3637,1,0,0
36,099,8000,1265,0.026877470355731226,0.00425
36,101,27992,6289,0.1483542693591986,0.033330951700485854
36,103,550192,56006,0.01817662393315002,0.0018502631808532295
36,105,17709,1,0,0
36,107,12973,1567,0.23803446075303128,0.028752023433284514
36,109,45542,2867,0.27973491454482036,0.01761011813271266
36,111,45021,3557,0.008996345234748383,7.107794140512205e-4
36,113,31537,4124,0.14354995150339475,0.018771601610806356
36,115,9498,2800,0.07214285714285715,0.021267635291640344
36,117,19395,5649,0.12002124269782262,0.03495746326372776
36,119,372772,12557,0.018873934857051845,6.35777365252755e-4
36,121,8670,1901,0.28353498158863755,0.062168396770472895
37,001,49711,10201,0.028428585432800704,0.005833718895214339
37,003,7259,3591,0.0556947925368978,0.027552004408320705
37,005,2268,1,0,0
37,007,4781,1,0,0
37,009,5817,1750,0.3291428571428571,0.09902011346054668
37,011,4693,234,0.1452991452991453,0.007244832729597273
37,013,13162,2923,0.017789941840574752,0.003950767360583498
37,015,5169,1,0,0
37,017,10974,1,0,0
37,019,23533,3750,0.2829333333333333,0.04508562444227256
37,021,98997,9852,0.11266747868453106,0.011212460983666172
37,023,23033,8645,0.1435511856564488,0.05387921677593019
37,025,58666,7137,0.4007285974499089,0.04875055398356799
37,027,19649,6298,0.39329946014607814,0.1260623950328261
37,029,824,1,0,0
37,031,18188,1,0,0
37,033,1808,375,0.08,0.016592920353982302
37,035,76532,23226,0.07702574700766382,0.023375842784717504
37,037,14232,4001,0.010247438140464884,0.002880831928049466
37,039,6647,1,0,0
37,041,4022,1,0,0
37,043,1541,1,0,0
37,045,27840,5888,0.053158967391304345,0.011242816091954023
37,047,12116,2124,0.003295668549905838,5.77748431825685e-4
37,049,28475,3141,0.15695638331741485,0.017313432835820895
37,051,91510,7466,0.04098580230377712,0.003343896841875205
37,053,4193,1,0,0
37,055,13202,1,0,0
37,057,34519,9807,0.07066381156316917,0.02007590022885947
37,061,13067,7500,0.017333333333333333,0.00994872579781128
37,063,163018,13587,0.019356738058438214,0.0016133187746138462
37,065,15778,3596,0.0011123470522803114,2.535175560907593e-4
37,067,163419,19797,0.09966156488356821,0.012073259535304953
37,069,9464,2276,0.07688927943760984,0.01849112426035503
37,071,59480,11637,0.1622411274383432,0.031741761936785476
37,073,910,115,0.13043478260869565,0.016483516483516484
37,075,1808,375,1,0.20962389380530974
37,077,13542,4324,0.12164662349676225,0.03884212080933393
37,079,1929,1,0,0
37,081,239884,33827,0.10512312649658556,0.014823831518567308
37,083,13571,1838,0.17301414581066377,0.02343231891533417
37,085,18881,1,0,0
37,087,13964,1750,0.02,0.002506445144657691
37,089,29883,5770,0.008838821490467937,0.0017066559582371247
37,091,7312,906,0.011037527593818985,0.0013676148796498905
37,093,5259,1,0,0
37,095,731,1,0,0
37,097,57786,9771,0.048203868590727665,0.008150763160627142
37,099,8905,1,0,0
37,101,35613,6022,0.11590833610096314,0.019599584421419146
37,103,1001,1,0,0
37,105,23496,8567,0.09186412980039688,0.03349506298944501
37,107,21029,1,0,0
37,109,17235,3864,0.1048136645962733,0.02349869451697128
37,111,11892,5311,0.06307663340237243,0.028170198452741338
37,113,9512,861,0.22531939605110338,0.02039529015979815
37,115,2946,375,0.13866666666666666,0.017651052274270197
37,117,5894,905,0.1569060773480663,0.024092297251442144
37,119,531089,26523,0.08818761075293141,0.004404158248429171
37,121,4148,601,0.1464226289517471,0.021215043394406944
37,123,6646,2575,0.012815533980582524,0.004965392717424014
37,125,27815,1930,0.006735751295336788,4.6737371921625023e-4
37,127,37030,7500,0.066,0.013367539832568187
37,129,83846,5032,0.029411764705882353,0.0017651408534694558
37,131,4121,1,0,0
37,133,33956,884,0.07239819004524888,0.0018847920838732477
37,135,39199,1,0,0
37,137,1835,1,0,0
37,139,11965,1,0,0
37,143,1375,1,0,0
37,145,8051,1,0,0
37,147,56760,4813,0.004363183045917307,3.699788583509514e-4
37,149,3868,432,0.3912037037037037,0.043691830403309206
37,151,38091,15081,0.12446124262316823,0.04927673203643906
37,153,11145,3229,0.09476618148033447,0.027456258411843876
37,155,32802,8324,0.032556463238827486,0.00826169136028291
37,157,23197,6568,0.043392204628501824,0.012286071474759666
37,159,41734,9019,0.2811841667590642,0.060765802463219436
37,161,16329,3012,0.06706507304116865,0.012370628942372466
37,163,12887,2845,0.01757469244288225,0.0038798789477768295
37,165,10883,2283,0.14892685063512923,0.031241385647339887
37,167,15518,3537,0.02855527283008199,0.0065085706920994975
37,169,5642,1,0,0
37,171,27444,4826,0.041234977206796516,0.00725112957294855
37,173,5535,238,1,0.08961156278229448
37,175,7458,1,0,0
37,177,390,1,0,0
37,179,46657,10325,0.07970944309927361,0.017639368154832073
37,181,13177,1766,0.00622876557191393,8.347878879866434e-4
37,183,375345,15749,0.07314750142866214,0.003069176357750869
37,185,1753,1,0,0
37,187,3179,750,0.4866666666666667,0.11481597986788299
37,189,16863,913,0.22234392113910187,0.012038190120381901
37,191,33986,5162,0.06237892289810151,0.00947448949567469
37,193,18983,3931,0.129483591961333,0.026813464678923246
37,195,31014,7678,0.026308934618390206,0.006513187592700071
38,001,741,1,0,0
38,003,5509,1,0,0
38,005,1071,1,0,0
38,007,175,1,0,0
38,009,1812,1,0,0
38,011,1088,1,0,0
38,013,370,1,0,0
38,015,42751,1524,0.2664041994750656,0.009496853874763164
38,019,1193,1,0,0
38,021,1809,270,0.17407407407407408,0.025981205085682697
38,023,494,1,0,0
38,025,961,1,0,0
38,027,571,1,0,0
38,029,765,1,0,0
38,031,1360,1,0,0
38,033,405,1,0,0
38,035,30760,1,0,0
38,037,414,1,0,0
38,039,704,1,0,0
38,041,434,1,0,0
38,043,409,1,0,0
38,045,1154,52,0.9423076923076923,0.04246100519930676
38,047,406,1,0,0
38,049,867,1,0,0
38,051,863,60,0.45,0.031286210892236384
38,053,1671,1,0,0
38,055,2117,1,0,0
38,057,3750,1,0,0
38,059,8245,1,0,0
38,061,1631,1,0,0
38,063,702,1,0,0
38,065,375,1,0,0
38,067,2875,1,0,0
38,069,1452,1,0,0
38,071,3974,1,0,0
38,073,1638,1,0,0
38,075,739,1,0,0
38,077,5993,1,0,0
38,079,2395,1,0,0
38,081,2128,1,0,0
38,083,175,1,0,0
38,085,883,1,0,0
38,087,29,1,0,0
38,089,10474,1,0,0
38,091,445,1,0,0
38,093,8680,850,0.010588235294117647,0.0010368663594470047
38,095,577,1,0,0
38,097,2530,1,0,0
38,099,3560,1,0,0
38,101,23592,1,0,0
38,103,1350,1,0,0
39,001,4227,750,0.004,7.097232079489e-4
39,003,46048,7211,0.0642074608237415,0.010054725503822099
39,005,16037,4222,0.1586925627664614,0.04177838747895492
39,007,24629,6225,0.055903614457831326,0.014129684518250843
39,009,12862,1,0,0
39,011,17205,6750,0.007851851851851851,0.0030804998546934033
39,013,19314,1101,0.6466848319709355,0.03686445065755411
39,015,6137,623,0.10272873194221509,0.010428548150562164
39,017,129208,18271,0.0639811723496251,0.00904742740387592
39,019,4815,1248,0.06009615384615385,0.01557632398753894
39,021,8545,3248,0.009852216748768473,0.0037448800468110007
39,023,41505,5767,0.1245014739032426,0.017299120587880978
39,025,47231,4578,0.05548274355613805,0.005377823886853973
39,027,17698,3536,0.126131221719457,0.025200587637021134
39,029,25689,5460,0.02454212454212454,0.00521624041418506
39,031,9433,2813,0.1414859580519019,0.04219230361496873
39,033,12007,3756,0.13445154419595315,0.04205879903389689
39,035,648495,71329,0.07020987256235192,0.00772249593289077
39,037,14880,4011,0.012715033657442034,0.0034274193548387098
39,039,12766,2958,0.08350236646382692,0.019348268839103868
39,041,65879,5706,0.02278303540133193,0.0019733147133380894
39,043,29155,5911,0.20622568093385213,0.04181101011833305
39,045,32609,4283,0.07494746672892832,0.00984390812352418
39,047,9931,2142,0.3426704014939309,0.07390997885409324
39,049,568889,30692,0.0410204613580086,0.002213085505256737
39,051,15293,6717,0.08545481613815692,0.03753351206434316
39,053,9571,353,0.14447592067988668,0.0053285968028419185
39,055,31094,10612,0.014700339238597813,0.0050170450890847105
39,057,48685,3443,0.02207377287249492,0.0015610557666632433
39,059,12826,3110,0.024115755627009645,0.00584749727116794
39,061,460652,47609,0.051229809489802346,0.005294669294825595
39,063,37256,9610,0.1639958376690947,0.04230191110156753
39,065,7064,1755,0.07578347578347579,0.018827859569648924
39,067,2564,1,0,0
39,069,7874,2546,0.08091123330714847,0.026162052324104648
39,071,8603,1952,0.2551229508196721,0.05788678368011159
39,073,5218,776,0.34536082474226804,0.051360674587964734
39,075,15595,5491,0.03788016754689492,0.013337608207758898
39,077,18659,5706,0.19295478443743427,0.05900637761937939
39,079,9507,3429,0.08865558471857685,0.03197643841380036
39,081,20685,2268,0.5983245149911817,0.06560309402948997
39,083,18912,4269,0.23963457484188336,0.05409263959390863
39,085,85877,18994,0.014320311677371802,0.0031673207028657265
39,087,10449,870,0.09885057471264368,0.00823045267489712
39,089,47124,7514,0.08091562416821932,0.012902130549189372
39,091,16085,7500,0.048133333333333334,0.022443270127447932
39,093,80588,15295,0.1879045439686172,0.03566287784781853
39,095,189906,18398,0.02897054027611697,0.0028066517118995713
39,097,10328,1,0,0
39,099,84748,8107,0.09214259282101887,0.008814367300703261
39,101,21584,6735,0.030289532293986638,0.009451445515196442
39,103,50687,7875,0.031492063492063495,0.004892773294927694
39,105,2355,1,0,0
39,107,13307,3323,0.012037315678603671,0.003005936725031938
39,109,32478,9151,0.04830073216041963,0.013609212389925488
39,111,3215,1750,0.184,0.10015552099533437
39,113,226069,26760,0.07825112107623318,0.009262658745781156
39,115,1867,560,0.014285714285714285,0.004284949116229245
39,117,3803,1,0,0
39,119,27879,3747,0.05497731518548172,0.0073890742135657664
39,121,2017,750,0.028,0.010411502231036193
39,123,9812,2003,0.06440339490763854,0.013147166734610681
39,125,3606,1090,0.14403669724770643,0.04353854686633389
39,127,3881,819,0.23443223443223443,0.0494717856222623
39,129,10565,2162,0.0786308973172988,0.01609086606720303
39,131,6639,1736,0.7759216589861752,0.20289200180750114
39,133,41425,9500,0.05410526315789474,0.012407966203983102
39,137,9367,2864,0.017458100558659217,0.005337888331376108
39,139,43964,9176,0.10745422842197036,0.022427440633245383
39,141,20715,1,0,0
39,143,22360,8563,0.01284596519911246,0.004919499105545617
39,145,17961,1578,0.029784537389100127,0.0026167808028506206
39,147,17684,4596,0.12162750217580505,0.03161049536304004
39,149,21985,10359,0.0517424461820639,0.02438025926768251
39,151,136726,23510,0.16052743513398554,0.027602650556587626
39,153,235718,28068,0.05782385634886704,0.0068853460490925595
39,155,71852,13634,0.6565204635470148,0.12457551633914157
39,157,30272,7835,0.06037013401403957,0.015625
39,159,22692,6954,0.02099511072763877,0.00643398554556672
39,161,9261,3026,0.10608063450099141,0.03466148364107548
39,163,1629,1,0,0
39,165,72061,11219,0.0861930653355914,0.013419186522529523
39,167,21567,3677,0.017405493608920315,0.0029674966383827143
39,169,36687,10480,0.02681297709923664,0.007659388884345954
39,171,13783,6187,0.2211087764667852,0.0992527026046579
39,173,47613,9729,0.056223661219035874,0.011488459034297356
39,175,6496,2069,0.022716288061865635,0.007235221674876847
40,001,3023,1,0,0
40,003,771,1,0,0
40,005,2240,1,0,0
40,007,1185,1,0,0
40,009,9172,1,0,0
40,011,2497,1,0,0
40,013,9764,1,0,0
40,015,4679,1,0,0
40,017,22495,1,0,0
40,019,20055,1,0,0
40,021,9100,1,0,0
40,023,3358,1,0,0
40,025,373,1,0,0
40,027,65425,1,0,0
40,029,770,1,0,0
40,031,32225,1,0,0
40,033,1390,1,0,0
40,035,4300,574,0.2229965156794425,0.029767441860465118
40,039,9827,1750,0.07371428571428572,0.013127098809402667
40,041,7070,1,0,0
40,043,851,1,0,0
40,045,851,1,0,0
40,049,7957,1,0,0
40,051,10711,1592,0.016331658291457288,0.0024274110727289704
40,053,805,1,0,0
40,055,622,1,0,0
40,057,463,1,0,0
40,059,665,1,0,0
40,061,2925,1,0,0
40,063,2529,1,0,0
40,065,7296,1,0,0
40,067,757,1,0,0
40,069,1810,1,0,0
40,071,16336,3390,0.11002949852507375,0.022833006856023505
40,073,5231,1,0,0
40,075,1748,175,1,0.13558352402745996
40,077,2097,1,0,0
40,079,8757,1,0,0
40,081,5226,592,0.21114864864864866,0.023918867202449293
40,083,6421,1,0,0
40,085,3549,1,0,0
40,087,6923,1,0,0
40,089,7895,2076,0.08959537572254335,0.023559214692843573
40,091,3403,1,0,0
40,093,2152,1,0,0
40,095,3877,977,0.25588536335721596,0.06448284756254836
40,097,9394,1,0,0
40,099,3184,1,0,0
40,101,24809,1,0,0
40,103,3435,1,0,0
40,105,1408,1,0,0
40,107,1357,1,0,0
40,109,347805,21918,0.05579888675974085,0.0035163381780020414
40,111,8131,1750,0.0074285714285714285,0.001598819333415324
40,113,5922,1,0,0
40,115,9030,1750,0.010857142857142857,0.002104097452934662
40,117,2457,1,0,0
40,119,22398,1,0,0
40,121,12734,1,0,0
40,123,13153,1,0,0
40,125,18778,2660,0.05639097744360902,0.007988071147087017
40,127,1954,1,0,0
40,129,472,1,0,0
40,131,28108,8035,0.08599875544492844,0.024583748399032303
40,133,5482,1,0,0
40,135,6673,1,0,0
40,137,13129,2121,0.7619047619047619,0.12308629750933049
40,139,6858,1,0,0
40,141,1296,1,0,0
40,143,320789,37486,0.07656191644880755,0.008946690815458135
40,145,7912,1,0,0
40,149,1643,1,0,0
40,151,2356,1,0,0
40,153,8040,1,0,0
41,001,3840,1,0,0
41,003,25094,3717,0.12429378531073447,0.018410775484179485
41,005,124588,16036,0.11093788974806686,0.014279063794265901
41,007,13640,1750,0.10285714285714286,0.013196480938416423
41,009,7284,1376,0.5981104651162791,0.11298736957715541
41,011,17007,1257,0.05250596658711217,0.0038807549832421944
41,013,3917,752,0.550531914893617,0.10569313249936176
