state_census_code,state,employment,members,state_abbreviation,year
11,Maine,418269.4933333335,87990.10333333327,ME,1983
11,Maine,443017.0799999995,84524.46083333332,ME,1984
11,Maine,454043.7633333327,77478.0733333333,ME,1985
11,Maine,454925.6891666657,75841.51166666672,ME,1986
11,Maine,468975.5491666662,89607.69750000015,ME,1987
11,Maine,491652.6775000002,81544.61999999998,ME,1988
11,Maine,506461.7483333326,76786.49250000004,ME,1989
11,Maine,507220.3175000003,88196.90999999999,ME,1990
11,Maine,489379.20333333424,89041.13000000008,ME,1991
11,Maine,510284.5099999997,75607.83083333337,ME,1992
11,Maine,494320.6483333331,69271.5058333333,ME,1993
11,Maine,460235.3604833326,71580.05187499999,ME,1994
11,Maine,501792.52865833347,78137.86294166661,ME,1995
11,Maine,534605.6920333334,77406.72728333334,ME,1996
11,Maine,531677.8364999999,71997.14764166664,ME,1997
11,Maine,525757.6246916673,66129.41785833339,ME,1998
11,Maine,544115.0292833337,83960.67599166663,ME,1999
11,Maine,556153.9043333338,78078.85831666666,ME,2000
11,Maine,564466.8601833337,72366.38947500003,ME,2001
11,Maine,561770.734650001,72849.882325,ME,2002
11,Maine,566855.2167333324,72508.03037500005,ME,2003
11,Maine,564174.1190250001,63677.70699999999,ME,2004
11,Maine,581709.7471166664,68966.24919999998,ME,2005
11,Maine,583868.731208332,69292.92710833333,ME,2006
11,Maine,573914.7210000012,67200.53719999996,ME,2007
11,Maine,573616.0812499982,70712.8733666666,ME,2008
11,Maine,542696.4067249994,63380.69926666663,ME,2009
11,Maine,543450.6602416653,62883.088791666625,ME,2010
11,Maine,554486.2035666656,62711.46896666672,ME,2011
11,Maine,559061.6658249993,64236.613308333355,ME,2012
11,Maine,573250.6280000011,63905.64968333327,ME,2013
11,Maine,566575.6526833317,62248.176333333395,ME,2014
11,Maine,548917.9475499998,63433.470016666666,ME,2015
11,Maine,567906.9682916661,64742.37995833334,ME,2016
11,Maine,576938.9386916661,65679.95420000001,ME,2017
11,Maine,572761.1299750002,73904.75734166666,ME,2018
11,Maine,589203.9312000014,69424.40492499998,ME,2019
11,Maine,556949.762816666,81184.65014166663,ME,2020
11,Maine,562840.7873416658,69647.84579166665,ME,2021
11,Maine,527921.0969833334,48423.61484166668,ME,2022
12,New Hampshire,423414.0524999999,48539.30083333332,NH,1983
12,New Hampshire,444222.68499999994,45923.299999999974,NH,1984
12,New Hampshire,455695.31166666734,48806.42666666664,NH,1985
12,New Hampshire,485181.904166667,53437.505,NH,1986
12,New Hampshire,507780.0399999994,50019.32083333333,NH,1987
12,New Hampshire,500669.4608333334,51170.538333333294,NH,1988
12,New Hampshire,508893.7533333334,58890.48,NH,1989
12,New Hampshire,516367.4608333335,59096.98583333336,NH,1990
12,New Hampshire,506473.9916666667,58469.47333333332,NH,1991
12,New Hampshire,497963.2733333328,48327.249999999985,NH,1992
12,New Hampshire,517959.5633333333,42704.43833333333,NH,1993
12,New Hampshire,514835.2012500008,55145.04611666664,NH,1994
12,New Hampshire,527863.2903583335,66641.14119166663,NH,1995
12,New Hampshire,514393.4938249989,57360.81105,NH,1996
12,New Hampshire,543773.4361416666,55630.77198333334,NH,1997
12,New Hampshire,558952.1899000007,61676.07059999999,NH,1998
12,New Hampshire,565329.8892750007,60019.35509999997,NH,1999
12,New Hampshire,575621.1529333328,59840.36969166665,NH,2000
12,New Hampshire,595378.0581416674,56943.77075833331,NH,2001
12,New Hampshire,588153.1575583317,57585.281600000024,NH,2002
12,New Hampshire,606755.445241666,56475.21496666661,NH,2003
12,New Hampshire,618441.4365666673,60945.38555833338,NH,2004
12,New Hampshire,627359.2724583336,65022.42153333337,NH,2005
12,New Hampshire,620340.1081833348,62914.53977499993,NH,2006
12,New Hampshire,630574.9688166664,60988.84555833335,NH,2007
12,New Hampshire,634893.1356833333,67037.77116666669,NH,2008
12,New Hampshire,615828.9979999993,66737.41200833334,NH,2009
12,New Hampshire,622470.8973833323,63226.642424999984,NH,2010
12,New Hampshire,617661.4379166675,68426.56707499998,NH,2011
12,New Hampshire,621238.1470499986,65291.309124999934,NH,2012
12,New Hampshire,623670.9674916657,59516.089908333306,NH,2013
12,New Hampshire,626715.5382583317,62143.94101666667,NH,2014
12,New Hampshire,641279.6460749999,62325.45528333333,NH,2015
12,New Hampshire,668176.9707333342,62893.32840833331,NH,2016
12,New Hampshire,642224.6058333322,72217.57655833334,NH,2017
12,New Hampshire,664204.2815416658,67707.44535,NH,2018
12,New Hampshire,677148.150516668,69475.5369,NH,2019
12,New Hampshire,629094.9671250002,61397.66372499997,NH,2020
12,New Hampshire,643094.0623999996,64560.93678333334,NH,2021
12,New Hampshire,687294.2266333333,69443.82354166667,NH,2022
13,Vermont,205997.79166666613,25874.25500000003,VT,1983
13,Vermont,224377.69250000003,25106.13416666666,VT,1984
13,Vermont,222554.53666666668,28462.37083333333,VT,1985
13,Vermont,231915.58750000005,25624.60166666666,VT,1986
13,Vermont,239431.5408333332,26697.56249999999,VT,1987
13,Vermont,243192.0908333332,25893.579166666656,VT,1988
13,Vermont,244584.9758333331,29083.547500000015,VT,1989
13,Vermont,233435.99999999977,29316.509166666663,VT,1990
13,Vermont,234900.96666666595,27163.48583333332,VT,1991
13,Vermont,242673.7700000001,25577.25500000002,VT,1992
13,Vermont,253375.98583333328,25074.84000000001,VT,1993
13,Vermont,242803.66837499992,22738.74348333332,VT,1994
13,Vermont,255323.7519250002,23860.530883333347,VT,1995
13,Vermont,257414.3291083331,24920.673233333353,VT,1996
13,Vermont,258092.09734999997,21839.980599999995,VT,1997
13,Vermont,267911.2111083338,25266.14623333333,VT,1998
13,Vermont,272538.7508750003,26363.574533333343,VT,1999
13,Vermont,273571.47229166684,28214.949999999993,VT,2000
13,Vermont,276504.1067583332,29680.68074166667,VT,2001
13,Vermont,278874.5514499993,26438.294008333345,VT,2002
13,Vermont,281483.96528333315,27170.352983333352,VT,2003
13,Vermont,291124.55306666653,28660.00996666665,VT,2004
13,Vermont,286513.66313333344,31060.09799166668,VT,2005
13,Vermont,304838.3203166681,33658.142325,VT,2006
13,Vermont,287640.61560000107,29814.80020833333,VT,2007
13,Vermont,283831.6720249998,29384.61684166665,VT,2008
13,Vermont,285360.04808333353,35084.67652500002,VT,2009
13,Vermont,289484.4730666663,34239.62372500001,VT,2010
13,Vermont,290551.4225583334,34914.56458333334,VT,2011
13,Vermont,288099.5971416662,30968.62506666669,VT,2012
13,Vermont,285178.6065083332,31024.426491666654,VT,2013
13,Vermont,286205.11498333275,31735.872699999974,VT,2014
13,Vermont,284201.0214166667,35621.957599999994,VT,2015
13,Vermont,289756.6849083328,33180.764166666675,VT,2016
13,Vermont,288307.5176916664,31721.529291666684,VT,2017
13,Vermont,291644.89332500024,30619.303641666665,VT,2018
13,Vermont,289926.21691666666,32620.346308333337,VT,2019
13,Vermont,264710.26014166727,31330.61801666667,VT,2020
13,Vermont,262992.14242500026,32358.66605833332,VT,2021
13,Vermont,282865.1036583331,34172.14450833333,VT,2022
14,Massachusetts,2540620.8966666837,603186.8416666663,MA,1983
14,Massachusetts,2609008.6775000053,555859.0066666666,MA,1984
14,Massachusetts,2681806.302499994,495437.58833333344,MA,1985
14,Massachusetts,2695598.3633333407,473601.7399999995,MA,1986
14,Massachusetts,2697874.5375000034,478665.3691666668,MA,1987
14,Massachusetts,2754978.6491666613,508599.77333333256,MA,1988
14,Massachusetts,2725349.4949999833,477662.46416666673,MA,1989
14,Massachusetts,2735319.119999999,479096.62749999954,MA,1990
14,Massachusetts,2556715.403333325,444533.1425000001,MA,1991
14,Massachusetts,2556925.4691666616,433832.1399999999,MA,1992
14,Massachusetts,2641727.0574999927,453187.083333334,MA,1993
14,Massachusetts,2638616.712575013,419401.38300833374,MA,1994
14,Massachusetts,2649377.743274988,427940.996958334,MA,1995
14,Massachusetts,2702823.2279166537,414961.6819000001,MA,1996
14,Massachusetts,2793680.65931668,423063.6638500002,MA,1997
14,Massachusetts,2844091.5942000044,453090.95711666666,MA,1998
14,Massachusetts,2875054.430641678,465081.7516583333,MA,1999
14,Massachusetts,2841364.096499997,406280.9620916672,MA,2000
14,Massachusetts,2838618.1642750013,421008.0935249999,MA,2001
14,Massachusetts,2864758.9358083378,412060.5164,MA,2002
14,Massachusetts,2925299.652699987,415509.224633333,MA,2003
14,Massachusetts,2920039.5355833303,393287.42234999966,MA,2004
14,Massachusetts,2886334.9745833357,402161.1752666668,MA,2005
14,Massachusetts,2858969.457133333,413777.5469749998,MA,2006
14,Massachusetts,2882220.637033324,379479.0041666664,MA,2007
14,Massachusetts,2909331.0503083286,457601.5196333336,MA,2008
14,Massachusetts,2864197.8393416647,476024.804166667,MA,2009
14,Massachusetts,2865795.342666676,414767.67948333325,MA,2010
14,Massachusetts,2882766.4707250013,422092.9945666666,MA,2011
14,Massachusetts,2903335.9876500033,416339.7365416664,MA,2012
14,Massachusetts,2942508.196791671,400381.0366333335,MA,2013
14,Massachusetts,3038550.137200003,414768.1127916666,MA,2014
14,Massachusetts,3104348.097375002,402108.36063333374,MA,2015
14,Massachusetts,3162374.477883336,381856.83363333327,MA,2016
14,Massachusetts,3232931.999416659,400409.2272416667,MA,2017
14,Massachusetts,3392452.287275001,462738.7962833332,MA,2018
14,Massachusetts,3393047.541608322,406341.0961083334,MA,2019
14,Massachusetts,2987256.171033333,357740.27758333355,MA,2020
14,Massachusetts,3182737.849141667,401304.1014166665,MA,2021
14,Massachusetts,3239606.8083833465,412459.89309166657,MA,2022
15,Rhode Island,399721.0091666669,85801.46666666667,RI,1983
15,Rhode Island,418179.8216666667,93882.44,RI,1984
15,Rhode Island,427544.6083333331,90213.9383333334,RI,1985
15,Rhode Island,443427.4666666668,91848.62999999982,RI,1986
15,Rhode Island,450559.2108333329,95605.81416666666,RI,1987
15,Rhode Island,455939.05916666624,90420.57,RI,1988
15,Rhode Island,457302.5941666659,85316.51333333325,RI,1989
15,Rhode Island,434067.3191666668,78283.68416666666,RI,1990
15,Rhode Island,416939.76500000025,85856.08166666665,RI,1991
15,Rhode Island,424768.2541666671,83729.79833333332,RI,1992
15,Rhode Island,416871.7333333338,74529.22499999993,RI,1993
15,Rhode Island,410139.3393333333,66709.45489166668,RI,1994
15,Rhode Island,403172.6048416667,78133.80635000007,RI,1995
15,Rhode Island,424097.1737583333,81035.00775833336,RI,1996
15,Rhode Island,433769.7701416667,80948.20790833325,RI,1997
15,Rhode Island,426824.95799166645,81144.3525666667,RI,1998
15,Rhode Island,433328.30984166736,76809.7647333334,RI,1999
15,Rhode Island,438010.4262333331,79631.36890833336,RI,2000
15,Rhode Island,436529.583116667,73547.11082499997,RI,2001
15,Rhode Island,435005.0804833341,75625.03887500003,RI,2002
15,Rhode Island,493891.5946583327,83990.43544999996,RI,2003
15,Rhode Island,486616.42958333425,79436.52719999998,RI,2004
15,Rhode Island,493959.6194749977,78780.2804,RI,2005
15,Rhode Island,497561.54137500026,76296.58023333338,RI,2006
15,Rhode Island,497106.95731666585,74522.74760000006,RI,2007
15,Rhode Island,470507.1143749997,77687.4068083334,RI,2008
15,Rhode Island,444298.7291166675,79585.95055833338,RI,2009
15,Rhode Island,455607.6437666655,74854.44087499996,RI,2010
15,Rhode Island,453503.50011666655,78743.96706666668,RI,2011
15,Rhode Island,455283.8433916674,81120.1058583333,RI,2012
15,Rhode Island,458493.6055500003,77367.28818333331,RI,2013
15,Rhode Island,453050.8447833324,68274.66384166661,RI,2014
15,Rhode Island,482663.9296333344,68431.98140833329,RI,2015
15,Rhode Island,482075.31467499986,74423.3268083333,RI,2016
15,Rhode Island,485378.5546416661,78223.93871666661,RI,2017
15,Rhode Island,479726.5546749998,83165.45682499996,RI,2018
15,Rhode Island,474069.8514916677,82461.23184166664,RI,2019
15,Rhode Island,455762.069108334,81098.1296416667,RI,2020
15,Rhode Island,474386.45055000007,74780.82984166671,RI,2021
15,Rhode Island,505070.54035833303,81829.03647499999,RI,2022
16,Connecticut,1381924.004166663,314013.6891666664,CT,1983
16,Connecticut,1443683.8124999988,293766.3225000002,CT,1984
16,Connecticut,1468632.7291666633,306462.74833333347,CT,1985
16,Connecticut,1501340.1333333352,288481.05249999993,CT,1986
16,Connecticut,1520879.8774999974,281733.75500000035,CT,1987
16,Connecticut,1543667.7325000018,299499.09083333303,CT,1988
16,Connecticut,1533037.5158333308,284032.03833333333,CT,1989
16,Connecticut,1572984.3916666654,277178.0825000001,CT,1990
16,Connecticut,1548362.5958333353,292060.7958333332,CT,1991
16,Connecticut,1500035.3216666656,267020.5958333334,CT,1992
16,Connecticut,1500486.377500002,280830.4283333333,CT,1993
16,Connecticut,1450838.6297250022,290141.01086666674,CT,1994
16,Connecticut,1427404.2625583312,287948.108925,CT,1995
16,Connecticut,1453989.9564000007,239484.67770833347,CT,1996
16,Connecticut,1469002.523724997,247807.6141916667,CT,1997
16,Connecticut,1501389.612183333,262638.40613333316,CT,1998
16,Connecticut,1454635.726308332,264376.9726250001,CT,1999
16,Connecticut,1508254.8534083343,245797.048475,CT,2000
16,Connecticut,1485748.011816668,223930.8432583332,CT,2001
16,Connecticut,1465793.4373416642,247856.53143333347,CT,2002
16,Connecticut,1488684.637358334,228740.11260833315,CT,2003
16,Connecticut,1538696.7634666653,234705.9732916667,CT,2004
16,Connecticut,1549515.4668916613,246684.84755,CT,2005
16,Connecticut,1590721.2804916634,247492.3815333335,CT,2006
16,Connecticut,1617357.9025833348,253053.11352500017,CT,2007
16,Connecticut,1624709.313391667,275220.98159999994,CT,2008
16,Connecticut,1538095.1478499991,265453.4722333331,CT,2009
16,Connecticut,1548905.7640833347,258265.7244416668,CT,2010
16,Connecticut,1540071.994508336,258666.2955249999,CT,2011
16,Connecticut,1541006.8860416734,216126.45834166632,CT,2012
16,Connecticut,1534369.949175,206552.52729166692,CT,2013
16,Connecticut,1563703.2930500023,231060.34575000007,CT,2014
16,Connecticut,1586095.237033337,268727.99772499985,CT,2015
16,Connecticut,1568650.1233583333,274782.2757666664,CT,2016
16,Connecticut,1645267.8158750036,278874.06972499966,CT,2017
16,Connecticut,1677130.0912083338,267221.60205000004,CT,2018
16,Connecticut,1680598.0814416655,243824.93520000004,CT,2019
16,Connecticut,1523509.777208333,260509.75645833337,CT,2020
16,Connecticut,1522509.006016666,222159.00706666667,CT,2021
16,Connecticut,1659095.0983500015,235434.19409999996,CT,2022
21,New York,6624973.391666634,2155623.4699999993,NY,1983
21,New York,6747928.080833363,2170028.3349999976,NY,1984
21,New York,6960943.980000014,2102267.363333333,NY,1985
21,New York,7061448.251666698,2107307.067500006,NY,1986
21,New York,7212717.815000012,2124098.76916666,NY,1987
21,New York,7231093.469166615,2031878.2233333325,NY,1988
21,New York,7322009.477499995,2041608.023333328,NY,1989
21,New York,7542337.000833338,2113396.598333342,NY,1990
21,New York,7187712.663333341,2094164.7141666703,NY,1991
21,New York,6951595.309166679,1920336.2424999992,NY,1992
21,New York,7088875.952500005,2033801.6983333349,NY,1993
21,New York,7103049.652925019,2049991.245591672,NY,1994
21,New York,7128812.030766694,1975463.3011833336,NY,1995
21,New York,7239497.862049993,1941972.6772500032,NY,1996
21,New York,7405838.502491708,1949380.482816669,NY,1997
21,New York,7482151.199558302,1899836.2772916665,NY,1998
21,New York,7490444.802991636,1896907.4528583328,NY,1999
21,New York,7683025.355716647,1958037.9809583323,NY,2000
21,New York,7583877.2869083,2024877.7780333336,NY,2001
21,New York,7589845.367641668,1944653.90145834,NY,2002
21,New York,7874047.343575022,1935825.1383833329,NY,2003
21,New York,7900885.000183419,1995770.4258333328,NY,2004
21,New York,8008033.281908346,2089727.659183337,NY,2005
21,New York,8115161.148541708,1981323.1057916689,NY,2006
21,New York,8149836.113208349,2054904.7197166623,NY,2007
21,New York,8164769.598200042,2029290.3736999996,NY,2008
21,New York,8021090.417949939,2018782.7420666672,NY,2009
21,New York,8077935.788216652,1958725.0218416709,NY,2010
21,New York,7915811.376266632,1904424.727100001,NY,2011
21,New York,7932315.709408352,1836445.1559750016,NY,2012
21,New York,8144204.434325038,1982770.6491416648,NY,2013
21,New York,8061384.4784999965,1980075.1858166675,NY,2014
21,New York,8248740.104449983,2036801.9357750015,NY,2015
21,New York,8230551.081208306,1941348.8330000024,NY,2016
21,New York,8478589.416433323,2016436.680066666,NY,2017
21,New York,8407048.881008346,1873880.0133250032,NY,2018
21,New York,8258424.781458295,1732568.9198916687,NY,2019
21,New York,7553914.653383331,1662695.6134250013,NY,2020
21,New York,7769283.131683298,1727738.9230333343,NY,2021
21,New York,8126644.7102,1677794.1721083357,NY,2022
22,New Jersey,3060227.1349999853,822104.8224999998,NJ,1983
22,New Jersey,3262128.921666654,811027.6450000014,NJ,1984
22,New Jersey,3299771.900000027,820972.4849999993,NJ,1985
22,New Jersey,3362819.014999996,783465.7625000027,NJ,1986
22,New Jersey,3432437.92333333,824282.5958333333,NJ,1987
22,New Jersey,3426028.309999988,817375.9041666654,NJ,1988
22,New Jersey,3443472.9641666794,796567.4466666658,NJ,1989
22,New Jersey,3444113.813333328,827478.1991666685,NJ,1990
22,New Jersey,3356516.982499983,814605.6433333344,NJ,1991
22,New Jersey,3330835.1908333343,762298.1575000009,NJ,1992
22,New Jersey,3307310.7833333327,732781.5200000006,NJ,1993
22,New Jersey,3371698.215083327,779539.1082000004,NJ,1994
22,New Jersey,3368030.065841662,739259.3029416662,NJ,1995
22,New Jersey,3517085.337558353,768043.6929833343,NJ,1996
22,New Jersey,3651603.3119500168,802066.3014166671,NJ,1997
22,New Jersey,3597134.420925016,792879.3065083331,NJ,1998
22,New Jersey,3608785.7856749864,740616.6176166661,NJ,1999
22,New Jersey,3667557.215525,762048.2168000013,NJ,2000
22,New Jersey,3637971.390433315,709548.8486249996,NJ,2001
22,New Jersey,3595027.977791681,711176.5343666665,NJ,2002
22,New Jersey,3776690.7141333073,737080.3906583339,NJ,2003
22,New Jersey,3768504.879933353,744824.8486083329,NJ,2004
22,New Jersey,3868492.2232000064,791271.6870000004,NJ,2005
22,New Jersey,3826562.1785999928,770267.7843500008,NJ,2006
22,New Jersey,3897472.7675416754,747522.9012249995,NJ,2007
22,New Jersey,3842867.663766669,703057.043225001,NJ,2008
22,New Jersey,3734222.559691671,721011.7417333325,NJ,2009
22,New Jersey,3733760.600466684,636939.7936166665,NJ,2010
22,New Jersey,3817057.515616656,615708.6935666667,NJ,2011
22,New Jersey,3797438.82181668,611189.9451333327,NJ,2012
22,New Jersey,3815812.602808333,610186.5747999988,NJ,2013
22,New Jersey,3860034.263541659,637159.3472833332,NJ,2014
22,New Jersey,3877477.31589165,595057.9639000002,NJ,2015
22,New Jersey,4001255.7696416657,643219.0925833331,NJ,2016
22,New Jersey,3897617.432216675,628733.8148666667,NJ,2017
22,New Jersey,3932704.805391665,587218.828066667,NJ,2018
22,New Jersey,4095348.947908324,642233.0240500007,NJ,2019
22,New Jersey,3726546.603375007,598811.4460000002,NJ,2020
22,New Jersey,3760600.345674995,608805.2383333339,NJ,2021
22,New Jersey,4157655.915391664,618038.0446416668,NJ,2022
23,Pennsylvania,4346126.473333341,1195686.376666671,PA,1983
23,Pennsylvania,4519021.884166693,1123012.7724999995,PA,1984
23,Pennsylvania,4624686.169166677,1055386.299166667,PA,1985
23,Pennsylvania,4676590.199166682,1026556.9274999984,PA,1986
23,Pennsylvania,4783938.222500001,1051193.286666665,PA,1987
23,Pennsylvania,4907112.099999959,1036111.4275,PA,1988
23,Pennsylvania,5085428.674999989,1062547.9049999996,PA,1989
23,Pennsylvania,4923810.809166659,1001276.1858333332,PA,1990
23,Pennsylvania,4848405.793333335,979770.2258333352,PA,1991
23,Pennsylvania,4932035.963333345,962035.3383333331,PA,1992
23,Pennsylvania,4955735.385000016,934765.0716666668,PA,1993
23,Pennsylvania,4899355.899716676,962305.0130583332,PA,1994
23,Pennsylvania,4925019.32519167,929460.8365333332,PA,1995
23,Pennsylvania,5016784.754241666,885814.5524249995,PA,1996
23,Pennsylvania,5063761.279216663,865988.5534916659,PA,1997
23,Pennsylvania,5060371.030833336,827294.71115,PA,1998
23,Pennsylvania,5152359.558658331,895860.569283334,PA,1999
23,Pennsylvania,5149168.644741675,869627.191108334,PA,2000
23,Pennsylvania,5226656.101508349,892698.4134916677,PA,2001
23,Pennsylvania,5262893.973808345,824914.7247166666,PA,2002
23,Pennsylvania,5260617.559058312,794325.3975416662,PA,2003
23,Pennsylvania,5297751.921549989,792720.0718166666,PA,2004
23,Pennsylvania,5455580.759300007,752537.1601833326,PA,2005
23,Pennsylvania,5456540.722950004,744536.9565583341,PA,2006
23,Pennsylvania,5496015.135033333,829812.1187583345,PA,2007
23,Pennsylvania,5503958.28371667,847101.7753333324,PA,2008
23,Pennsylvania,5220376.271416676,781678.0131333328,PA,2009
23,Pennsylvania,5223632.054383357,770188.1638083335,PA,2010
23,Pennsylvania,5351918.837708332,778577.2315166672,PA,2011
23,Pennsylvania,5449224.308533314,732248.840691667,PA,2012
23,Pennsylvania,5497706.639325007,699973.0904916663,PA,2013
23,Pennsylvania,5525449.147416669,701918.0881416666,PA,2014
23,Pennsylvania,5604169.337675013,747709.7313500002,PA,2015
23,Pennsylvania,5690294.076258352,686583.1361833329,PA,2016
23,Pennsylvania,5538668.960025002,664701.9942166666,PA,2017
23,Pennsylvania,5582103.5351000065,700129.9247666665,PA,2018
23,Pennsylvania,5641891.90142499,676536.7470999997,PA,2019
23,Pennsylvania,5315775.607999988,718995.697758333,PA,2020
23,Pennsylvania,5385635.859066682,692313.3991416664,PA,2021
23,Pennsylvania,5629966.208366697,715069.1057249993,PA,2022
31,Ohio,4032347.9808333376,1011044.7525000002,OH,1983
31,Ohio,4183615.9025000096,992784.2358333328,OH,1984
31,Ohio,4241283.513333329,998957.433333334,OH,1985
31,Ohio,4347376.168333332,975275.993333332,OH,1986
31,Ohio,4418396.100833338,1007884.2416666676,OH,1987
31,Ohio,4481421.461666661,1001849.0483333336,OH,1988
31,Ohio,4641439.236666676,987117.0283333344,OH,1989
31,Ohio,4600733.920000006,960062.4124999983,OH,1990
31,Ohio,4574098.249999996,941226.3791666668,OH,1991
31,Ohio,4635740.099166674,939561.3949999998,OH,1992
31,Ohio,4659345.319999986,962180.1541666668,OH,1993
31,Ohio,4703602.538541673,896609.8254583317,OH,1994
31,Ohio,4774434.804358362,885249.7207999997,OH,1995
31,Ohio,4797903.23756669,933234.4798916662,OH,1996
31,Ohio,4940386.432308345,931292.4707166676,OH,1997
31,Ohio,4902473.779441679,931996.4301416668,OH,1998
31,Ohio,5008050.383549986,896219.6595333326,OH,1999
31,Ohio,5071335.7261333335,879043.5487166669,OH,2000
31,Ohio,5076343.166774968,899131.1541083333,OH,2001
31,Ohio,4984597.200191676,835384.7010916662,OH,2002
31,Ohio,5099814.523333319,850345.1687499994,OH,2003
31,Ohio,4997664.513491686,758559.8146833336,OH,2004
31,Ohio,5038507.768824999,804273.279925001,OH,2005
31,Ohio,5170186.61945835,733702.8154833332,OH,2006
31,Ohio,5186562.334574981,730336.2593083342,OH,2007
31,Ohio,5046364.991241692,715823.2293583323,OH,2008
31,Ohio,4827211.722641679,684918.024533333,OH,2009
31,Ohio,4786868.491374982,654925.1656666667,OH,2010
31,Ohio,4813012.9530000035,646356.271408333,OH,2011
31,Ohio,4798963.229050006,604325.0168166665,OH,2012
31,Ohio,4783951.960641677,605868.4392416668,OH,2013
31,Ohio,4958142.622549997,614606.3751416669,OH,2014
31,Ohio,4919534.007041672,606221.820658333,OH,2015
31,Ohio,4972894.74723334,616305.7907749999,OH,2016
31,Ohio,5067870.237691662,634474.2677583338,OH,2017
31,Ohio,5053712.2186416695,639908.8549166662,OH,2018
31,Ohio,5125431.67365,610337.9234333328,OH,2019
31,Ohio,4812986.170058328,634644.775066666,OH,2020
31,Ohio,4970814.074816661,595828.3989750003,OH,2021
31,Ohio,4989502.204175017,638637.3824000005,OH,2022
32,Indiana,2019118.1500000015,503302.82749999955,IN,1983
32,Indiana,2148108.668333332,539535.9950000001,IN,1984
32,Indiana,2237681.923333342,476650.7858333332,IN,1985
32,Indiana,2293596.611666672,477836.7024999995,IN,1986
32,Indiana,2261971.677499998,481361.7675000001,IN,1987
32,Indiana,2361315.510833336,485596.78916666633,IN,1988
32,Indiana,2475859.7124999985,519658.96666666656,IN,1989
32,Indiana,2386731.8425000035,472265.7225000003,IN,1990
32,Indiana,2351777.3899999955,452325.78416666633,IN,1991
32,Indiana,2410959.6383333323,460302.0008333333,IN,1992
32,Indiana,2468209.691666668,456546.50666666706,IN,1993
32,Indiana,2560707.993608332,494306.8922833336,IN,1994
32,Indiana,2689770.1196916606,443087.3853999998,IN,1995
32,Indiana,2652425.8535416736,395214.86028333305,IN,1996
32,Indiana,2732717.827666663,398569.221325,IN,1997
32,Indiana,2657565.5907916636,431297.869725,IN,1998
32,Indiana,2704404.317741667,424068.0565916668,IN,1999
32,Indiana,2687300.4508999973,418355.6883500003,IN,2000
32,Indiana,2679567.8301000055,388859.0223583333,IN,2001
32,Indiana,2717838.8482083306,361582.89425833366,IN,2002
32,Indiana,2768266.083683329,327426.43811666657,IN,2003
32,Indiana,2716836.3280583336,310725.57197499997,IN,2004
32,Indiana,2788752.582533325,345650.4106583329,IN,2005
32,Indiana,2787105.376274998,334077.551091667,IN,2006
32,Indiana,2778629.048208328,333231.16385,IN,2007
32,Indiana,2811233.4559083367,349316.2877583332,IN,2008
32,Indiana,2612208.5437666713,277300.52990833326,IN,2009
32,Indiana,2553550.1432749983,278576.9284833334,IN,2010
32,Indiana,2683135.9984083325,300740.22439999995,IN,2011
32,Indiana,2701025.0710249976,245382.74512500004,IN,2012
32,Indiana,2683062.101933333,248603.6505083333,IN,2013
32,Indiana,2801718.1672916654,298886.4846333334,IN,2014
32,Indiana,2826928.083724995,282046.9187000001,IN,2015
32,Indiana,2925604.0992416767,303409.6846583333,IN,2016
32,Indiana,2988239.4942499995,266162.74113333336,IN,2017
32,Indiana,3051383.4438999975,269025.4674999998,IN,2018
32,Indiana,3008608.563433329,248802.30752499992,IN,2019
32,Indiana,2837580.632624992,234063.93765833348,IN,2020
32,Indiana,2843033.086108326,255682.10523333325,IN,2021
32,Indiana,3025984.4712499995,223343.0119333333,IN,2022
33,Illinois,4393651.75750001,1063753.6891666658,IL,1983
33,Illinois,4536708.591666682,1016852.336666666,IL,1984
33,Illinois,4638389.364999988,1031718.613333334,IL,1985
33,Illinois,4712000.735000005,1057574.4058333344,IL,1986
33,Illinois,4770679.153333337,1065649.362500001,IL,1987
33,Illinois,4840746.460833311,1031205.4308333346,IL,1988
33,Illinois,5015298.357499994,1045189.4849999988,IL,1989
33,Illinois,4989907.662500001,1037950.2349999988,IL,1990
33,Illinois,4949804.185000022,1035262.195,IL,1991
33,Illinois,4986919.094166645,1018469.980833334,IL,1992
33,Illinois,4979904.59666666,1046289.6508333331,IL,1993
33,Illinois,5069588.908591646,1006594.8612749998,IL,1994
33,Illinois,5167419.028474987,1041681.6976416674,IL,1995
33,Illinois,5223960.950825013,1043077.5116750024,IL,1996
33,Illinois,5233736.005766671,970777.7800083336,IL,1997
33,Illinois,5328144.0210500145,1004365.6446583344,IL,1998
33,Illinois,5513502.84252502,993278.6719000008,IL,1999
33,Illinois,5639282.196674973,1046344.9904416668,IL,2000
33,Illinois,5467006.569841688,999095.597708332,IL,2001
33,Illinois,5250356.941241675,1035087.2880166678,IL,2002
33,Illinois,5398828.436158348,966860.423233333,IL,2003
33,Illinois,5410190.565066649,908286.3096333324,IL,2004
33,Illinois,5472594.052316643,926805.3887166672,IL,2005
33,Illinois,5684135.854641649,931165.641966667,IL,2006
33,Illinois,5802384.322158336,842188.6739499997,IL,2007
33,Illinois,5662162.734608335,939211.9386166664,IL,2008
33,Illinois,5435023.378191682,950586.2946166662,IL,2009
